id,name,artist,album,popularity,duration_ms,release_date,mood,language,search_query
08Zh9GFP2TKItpgcfRSHUV,Vennelave Vennelave,Hariharan,Merupu Kalalu,56,359773,1997-12-31,Sad,Telugu,sad telugu
6Dh21C68rb1cMJzNkZVugT,Kanu Paape,L. V. Revanth,Best Telugu Emotional Songs 2020,0,267926,2020-12-16,Sad,Telugu,emotional tollywood
1AKX0Ru582qT5rUG2FYCUh,Emone,Vijai Bulganin,Emone,52,328208,2023-01-18,Sad,Telugu,emotional tollywood
4ngIVcfL0Pm564bTpDIS8H,Po Ve Po - The Pain of Love,Anirudh Ravichander,3 (Original Motion Picture Soundtrack),58,254280,2012-03-22,Sad,Telugu,emotional tollywood
0kNe3kmRFq7eKVlL15h7nb,Anuvanuvuu,Sunny M.R.,Om Bheem Bush,64,211670,2024-03-26,Sad,Telugu,emotional tollywood
5bf5PpAQmxCbXBcRQa5R3C,Yetu Pone,Kala Bhairava,Dear Comrade [TELUGU],60,249023,2019-07-23,Sad,Telugu,emotional tollywood
6PaXrWSGu7EbMNI2tPSZdV,Vayyarala,Karunya,Teenmaar,57,320621,2011-03-21,Sad,Telugu,విచారం పాటలు
5Evgx7MpMiXo7aNqyVjKun,Evvari vadalla,Hanmanth Yadav,Evvari vadalla,49,197810,2023-11-02,Sad,Telugu,విచారం పాటలు
14tPv8NXClmhURwN4Sctta,Vinaro Bhagyamu,Annamayya Keerthana,Annamayya,50,210049,1997-01-01,Sad,Telugu,విచారం పాటలు
3DrPy864C5tyfTlpBWfBRw,Voddura Sodhara,S. P. Balasubrahmanyam,Manmadhudu,44,339779,2002-12-20,Sad,Telugu,విచారం పాటలు
3TLinQTDle5htF1Yi4b6he,"Vajrakaya-Theme (From ""Vajrakaya"")",Arjun Janya,A Harsha Hit Songs,0,128602,2025-10-29,Sad,Telugu,విచారం పాటలు
7KdmqAuHGyVl1mXSJhY9dR,Vakrathunda Mahakaya,S. P. Balasubrahmanyam,Devullu,46,287888,2001-05-09,Sad,Telugu,విచారం పాటలు
2mldMnu7kHSm4l5se4Zo7Y,Vikram Title Track - Telugu,Anirudh Ravichander,Vikram Hitlist (Original Motion Picture Soundtrack),46,218823,2022-06-07,Sad,Telugu,విచారం పాటలు
3MD0CA8IZDYCvlXaE2VMa6,Anademanantina Tirupathi,Laxmi,Anademanantina Tirupathi,46,205543,2020-08-03,Sad,Telugu,విచారం పాటలు
6f7qFjos0WWqvtEnwFDS0a,Telisiney Na Nuvvey,L. V. Revanth,Arjun Reddy,57,252286,2017-04-30,Sad,Telugu,breakup telugu
0Uclctufownqgjwo1IRLFc,"Pranam Kanna (From ""Love Reddy"")",Prince Henry,"Pranam Kanna (From ""Love Reddy"")",49,265000,2024-10-08,Sad,Telugu,breakup telugu
0DpBhHvxAOZUhaRh33dIUK,My Love Is Gone,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),59,288960,2009-10-30,Sad,Telugu,breakup telugu
5Vhm92XrsXw5SfFYnxxspt,Athey Nanne,Harris Jayaraj,Surya S/o Krishnan (Original Motion Picture Soundtrack),57,321360,2008-10-31,Sad,Telugu,breakup telugu
2q6a4tMEzFZ7bgmEEdrI0y,Ga Ee Ga Ee Ga Ee,M. M. Keeravaani,Eega (Original Motion Picture Soundtrack),40,285226,2012-04-28,Energetic,Telugu,energetic telugu
3YDvQHje2pEmeBe9r7WWeX,Panjaa,Yuvan Shankar Raja,Panjaa,54,214741,2011-11-19,Energetic,Telugu,energetic telugu
538V6gFAnhcLZrg6I8lIMI,"Hungry Cheetah (From ""They Call Him OG"")",Thaman S,"Hungry Cheetah (From ""They Call Him OG"")",68,119052,2023-09-03,Energetic,Telugu,energetic telugu
0lB7nH2ZkKuPUJ83CRrqCC,Nuvvu Nenu,Sooraj Santhosh,Power,53,207478,2014-08-08,Energetic,Telugu,energetic telugu
4LitAOz0wo4rmVI6sstajG,"Swathi Reddy (From ""Mad Square"")",Bheems Ceciroleo,"Swathi Reddy (From ""Mad Square"")",63,209369,2024-12-28,Energetic,Telugu,energetic telugu
01mkD1m6mNzHx0qLZWFTm6,Mass,Mano,Mass,39,249416,2004-11-29,Energetic,Telugu,mass songs
1YxOiTuveJM4seiw0p6NeS,Dorikithe Chastavu,Ravindra Upadhyay,Raktacharitra,53,228000,2013-01-15,Energetic,Telugu,mass songs
1Nh7gea2bnOt9i3HQI1JCB,"Massu Maranam - From ""Petta (Telugu)""",Anirudh Ravichander,Petta (Telugu) [Original Motion Picture Soundtrack],55,216000,2018-12-20,Energetic,Telugu,mass songs
1VhFZ2cCflcwp74w5Vzv7y,"Hukum - Telugu (From ""Jailer"")",Anirudh Ravichander,"Hukum - Telugu (From ""Jailer"")",54,207647,2021,Energetic,Telugu,mass songs
4D25XnS6naelusG4MWcY7C,Masss Theme,Yuvan Shankar Raja,Masss (Original Motion Picture Soundtrack),38,122142,2015-04-01,Energetic,Telugu,mass songs
1fYuKpJdNMg6CQlEVF8Aiq,"Mass Raja (From ""Dhamaka"")",Bheems Ceciroleo,"Mass Raja (From ""Dhamaka"")",40,222400,2022-09-23,Energetic,Telugu,mass songs
3cWSJgtbzA6tjfb5Cm868V,"Beast Mode (From ""Beast"")",Anirudh Ravichander,Ultimate Mass Songs - Anirudh Ravichander,47,220350,2025-09-19,Energetic,Telugu,mass songs
7j7fS14vlwVk0Pfnr0hovC,"Marana Mass - From ""Petta""",Anirudh Ravichander,Petta (Original Motion Picture Soundtrack),62,216000,2018-12-10,Energetic,Telugu,mass songs
4ZguAeEoNjipSbQFzfDsYI,College Papa,Bheems Ceciroleo,MAD,61,245000,2023-10-04,Energetic,Telugu,పవర్ పాటలు
3abjYvIGlKZGrNaM3Hw0op,Pulsar Bike,Bheems Ceciroleo,Dhamaka (Original Motion Picture Soundtrack),57,130287,2023-01-07,Energetic,Telugu,పవర్ పాటలు
11SsSPDoeuXGAPLQCSt2E8,Panchadaara,Anuj Gurwara,Mega Power Star,56,287920,2019-03-25,Energetic,Telugu,పవర్ పాటలు
14cgVG7f2p1HzNYr4rOXTq,Notanki Notanki,Ravi Teja,Power,51,249875,2014-08-08,Energetic,Telugu,పవర్ పాటలు
7fJenUJpY9Mv0u2oYbWuy9,"Aarambhame Le - From ""Jersey""",Srinidhi Venkatesh,"Aarambhame Le (From ""Jersey"")",57,114545,2019-04-27,Energetic,Telugu,పవర్ పాటలు
6reHcXJekQ2csk0UazSBV1,"Peelings (From ""Pushpa 2 The Rule"") [TELUGU]",Shankarr Babu Kandukoori,"Peelings (From ""Pushpa 2 The Rule"") [TELUGU]",64,247137,2024-12-01,Energetic,Telugu,dance telugu
7BV3j3FnOHnvwlQXtbrlky,Kung Fu Kumaari,Ramya Behara,Bruce Lee (Original Motion Picture Soundtrack),57,266523,2018-10-12,Energetic,Telugu,dance telugu
7BNQPLWREFSxfyvmVZNW4h,Kissik [TELUGU],Sublahshini,Pushpa 2 The Rule [TELUGU],53,248013,2024-12-05,Energetic,Telugu,dance telugu
3APiIzLQYIitzR8F3oG1fV,Ringa Ringa,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),62,333960,2009-10-30,Energetic,Telugu,dance telugu
0mAXnRcLZHONhMp8j81cqJ,Telugu Sundari,Swayam Padhi,Telugu Sundari,37,250434,2023-08-10,Energetic,Telugu,dance telugu
7qi2RGLDPwx2aXfknysYLw,Koyila,Vijai Bulganin,Koyila,67,232666,2025-05-23,Energetic,Telugu,dance telugu
46ofwvDbks8GpQoLxGVD0o,"Kissik (From ""Pushpa 2 The Rule"") [TELUGU]",Sublahshini,"Kissik (From ""Pushpa 2 The Rule"") [TELUGU]",59,248013,2024-11-24,Energetic,Telugu,dance telugu
3Pz9uBUfnd1OVwZmciTJtt,Avunanavaa,Leon James,"Avunanavaa (From ""Ori Devuda"")",54,283184,2022-07-27,Calm,Telugu,peaceful telugu
6XbkcFDeIoyIOe2HWoAxBh,Kailove Chedugudu,Naveen,Sakhi,59,278306,2000-12-31,Calm,Telugu,peaceful telugu
1PDm5kouI7FPwWxGFgmeZ0,Avunanavaa,Leon James,Ori Devuda,53,283184,2022-10-27,Calm,Telugu,peaceful telugu
2C1ndxV5ieX6beUKlCPzrw,Chilipiga,Karthik,Orange,54,328617,2010-10-25,Calm,Telugu,peaceful telugu
7L2D6W7e8mn0zf8cH78Ch4,Sirivennela,Anurag Kulkarni,Sirivennela - Shyam Singha Roy - Telugu,61,253595,2021-12-07,Calm,Telugu,peaceful telugu
500yqkt48zyBz6B9Vzp5E6,Rooba Rooba,Shahil Hada,Orange,58,314373,2010-10-25,Calm,Telugu,peaceful telugu
6u3BRYoKRLDzHW62c56XHd,Nenu Nuvvantu,Naresh Iyer,Orange,64,287823,2010-10-25,Calm,Telugu,peaceful telugu
24sEsB0FVUgeuu67YOJZ9L,Achutam Keshvam,Manisha Saini,Achutam Keshvam,56,250704,2022-07-29,Calm,Telugu,devotional songs
3vB2PQF8sRCvqsCPyiETdZ,"Garuda Gamana Tava - From ""Ghibran's Spiritual Series""",Ghibran,"Garuda Gamana Tava (From ""Ghibran's Spiritual Series"")",54,420987,2020-10-16,Calm,Telugu,devotional songs
7FmpLwSIjGbFDopijOquP7,Sri Venkatesha Stotram,ISKCON Bangalore,Sri Venkatesha Stotram,55,329723,2023-12-05,Calm,Telugu,devotional songs
6m8Hl3rCzvK8Vs4VgeARBw,Adivo Alladivo,Annamayya Keerthana,Annamayya,55,235471,1997-01-01,Calm,Telugu,devotional songs
6ZwRcRffiWTLXwenX0fdDX,"Maraththa Vechchavan (From ""Panakkaran"")",Ilaiyaraaja,Devotional Songs of Ilaiyaraaja,46,239159,2025-03-19,Calm,Telugu,devotional songs
1XRgTOZuNIZeNTtn762V60,Ayyappa Devaya,S. P. Balasubrahmanyam,Devullu,51,322891,2001-05-09,Calm,Telugu,devotional songs
4OZ5FuNkw1Tqj8hOFlTQru,Saranam Ayyappa,K. J. Yesudas,Devotional Songs -Revival By K J Yesudas,34,206373,2006-09-01,Calm,Telugu,devotional songs
4aCMSVKXs6P1YHgLez9Ucv,Ksheerabdhi Kanyakaku,Mrs Y. V. S. Padmavathi,Devotional Songs Telugu - Y.V.S. Padmavathi,33,200306,1997-12-31,Calm,Telugu,devotional songs
23U5IrwZ5EWSQK1MudOBqU,శాంతించండి,BS అటవీ సంగీతం,"అడవి శబ్దాలలో స్నానం చేయడం- ప్రకృతి ధ్వనులతో ఒత్తిడి నిరోధక సంగీతం విశ్రాంతినిస్తుంది, నిద్రపోవడానికి, ప్రశాంతంగా ఉండటానికి సహాయపడుతుంది",0,293581,2024-09-20,Calm,Telugu,శాంతి సంగీతం
0e0Ld6ynLwqAkkOWxh8o7P,శాంతికి మూలం,BS అటవీ సంగీతం,"రిలాక్సింగ్ ఫారెస్ట్ సౌండ్స్ - హైట్ స్పిరిట్స్, ఎనర్జీ, డీప్ నేచర్, ఫారెస్ట్ పవర్, మెడిటేషన్, యోగ, శ్వాస, యాంగ్జయిటీ, స్లీప్ మ్యూజిక్",0,252000,2024-04-17,Calm,Telugu,శాంతి సంగీతం
7rU7hH6W0j5ONf6vYDyQEO,శాంతి మరియు ఆత్మవిశ్వాసం,బుద్ధిపూర్వక జన్మ,"ప్రసవానికి సడలించే సంగీతం - కాబోయే తల్లి యొక్క ఓదార్పు శ్రావ్యత, ప్రశాంతమైన మనస్సు మరియు ప్రశాంతమైన శరీరం, నొప్పిని ఎదుర్కోవడం, జనన పూర్వ అభ్యాసాలు, ఒత్తిడి తగ్గింపు",0,235200,2024-07-26,Calm,Telugu,శాంతి సంగీతం
21kH9h3qlsr5v2DyY1EgN0,శాంతి మరియు పునరుత్పత్తి,దినచర్య కోసం సంగీతం,"స్వీయ సంరక్షణ - డిజిటల్ డిటాక్స్, మైండ్‌ఫుల్‌నెస్ ధ్యానం, సానుకూల ధృవీకరణలు, ప్రశాంతమైన మనస్సు, ఒత్తిడి వ్యతిరేక సంగీతం, ప్రకృతి శబ్దాలు, అటవీ స్నానం, మానసిక విశ్రాంతి",0,259208,2024-08-06,Calm,Telugu,శాంతి సంగీతం
0BG6UKTudWTHK06IAOqxpP,RADHAMMA,SINGER SRINIDHI,RADHAMMA,47,232941,2024-08-02,Calm,Telugu,శాంతి సంగీతం
5Q21nkwIr502NIEa28xVkK,Srimathi Garu,G. V. Prakash,Lucky Baskhar,52,222537,2024-11-11,Calm,Telugu,శాంతి సంగీతం
49p3llSogEsebd74DbYCfQ,Nimmathota Vanamulo,Singer Prabha,Nimmathota Vanamulo,51,261120,2024-07-04,Calm,Telugu,శాంతి సంగీతం
16Qjmz9KLd0RGDaJiixEKr,Aura Meditation - Telugu,Sri Sri Ravi Shankar,Aura Meditation - Telugu,0,1226453,2008-01-01,Calm,Telugu,meditation telugu
68AMULcut8VY1tWsTjQ8re,Meditation Session,Inspirational World,"4 Hours of Indian Music - a Collection of the Most Relaxing World Music, Punjabi Song, Telugu Songs, Hindi Songs",0,413999,2018-06-19,Calm,Telugu,meditation telugu
6Pzov4n9yw4sI1GkZn102X,Sri Hanuman Meditation Mantras,Akkiraju Srinivas,Vadapalli Sri Venkateshwara Swamy Telugu Devotional Songs,0,146156,2024-05-21,Calm,Telugu,meditation telugu
21TyqXqtF9gJ2NFKnsNMoG,Song In Praise of Hawaii - Raga Kapi,Sri Ganapathy Sachchidananda Swamiji,Live in Hawaii - Music For Meditation And Healing,0,270253,2009-02-17,Calm,Telugu,meditation telugu
7B6uXznIUsatvSuZujLlsk,Slowly Healing,Krishna's Flute,Slowly Healing,52,186250,2023-01-12,Calm,Telugu,meditation telugu
7aGJLUBqzVaNuJDTl5DaU6,Sri Krishna Flute,Lakhinandan Lahon,Sri Krishna Flute,50,154820,2021-04-19,Calm,Telugu,meditation telugu
5dG3KI5rIUwiUQNNr3Y1to,Nuvvunte Naa Jathagaa,A.R. Rahman,I - Manoharudu (Original Motion Picture Soundtrack),63,352613,2014-12-30,Romantic,Telugu,love telugu
0iLgVMCi8KCTF9e6QbKvSl,"Prema Velluva (From ""Hit - 3"") (Telugu)",Mickey J. Meyer,"Prema Velluva (From ""Hit - 3"") (Telugu)",67,252000,2025-03-24,Romantic,Telugu,love telugu
0V6XoG8tWC7xhUNwYLOGYL,Kollagottey,Anirudh Ravichander,Remo (Telugu) [Original Motion Picture Soundtrack],59,251333,2016-11-09,Romantic,Telugu,love telugu
02Ck2nLoW3TpgGV6uwvK5Z,"Premalo (From ""Court"")",Vijai Bulganin,"Premalo (From ""Court"")",68,331489,2025-02-14,Romantic,Telugu,love telugu
7peNClR7CbF9bDYCmOiy4L,"Hey Rangule (From ""Amaran"") (Telugu)",G. V. Prakash,"Hey Rangule (From ""Amaran"") (Telugu)",66,229833,2024-10-04,Romantic,Telugu,love telugu
6nkxR6fDePyPHuGVIzxGFa,Lover Also Fighter Also,Shekhar Ravjiani,Naa Peru Surya Naa Illu India,49,236533,2018-01-26,Romantic,Telugu,love telugu
3OmarYHeUC6ZWPX9tkBrDv,Love Me Again,Sooraj Santhosh,Nannaku Prematho,55,246909,2015-12-28,Romantic,Telugu,love telugu
0PbtWnLqB4HC2GA6BSqWw8,"Love Song (From ""Kannappa"") [TELUGU]",L. V. Revanth,"Love Song (From ""Kannappa"") [TELUGU]",63,253044,2025-03-10,Romantic,Telugu,love telugu
5yAtZOakFnIjx6zgm5hHed,Naa Valla Kadhe,Sunil Kashyap,Romantic,25,224769,2024-12-13,Romantic,Telugu,romantic tollywood
0k1qhisDLpSa2fJaQg7AuF,Mera Naam Vasco De Gama,Sunil Kashyap,Romantic,22,200243,2024-12-13,Romantic,Telugu,romantic tollywood
3laiXyEox12HtyboKmZzgP,Romantic Bollywood - Afro House Mix,Swaraj Komejwar,Romantic Bollywood (Afro House Mix),7,567669,2025-06-23,Romantic,Telugu,romantic tollywood
7aGvHmVH88CCvKawLMNlyN,Bollywood Romantic Dance Mashup,Various Artists,Bollywood Romantic Dance Mashup,21,239399,2013-01-12,Romantic,Telugu,romantic tollywood
55eUtE9v3uatR0y0NijM6N,Hum Mar Jayenge,Tulsi Kumar,Aashiqui 2,63,306511,2013-04-06,Romantic,Telugu,romantic tollywood
4TOMqH0l6PaM9QBHpWRCWt,సంగీత - Sangeetha (Harmonic union),Bobby,పేర్లతో ప్రేమ పాటలు - Vol. 1 (Love Songs with Names - Vol. 1),0,199951,2025-09-22,Romantic,Telugu,ప్రేమ పాటలు
6TSaB1vBPFQfLAhBa64BXi,అక్షర - Akshara (Heartfelt Adoration),Bobby,పేర్లతో ప్రేమ పాటలు - Vol. 1 (Love Songs with Names - Vol. 1),0,238276,2025-09-22,Romantic,Telugu,ప్రేమ పాటలు
4HZ29QLJkPkCOp5Y5jKVcH,"ఊహ - Ooha (Breezy, Ethereal Longing)",Bobby,పేర్లతో ప్రేమ పాటలు - Vol. 1 (Love Songs with Names - Vol. 1),0,237032,2025-09-22,Romantic,Telugu,ప్రేమ పాటలు
58Ayx6yWp4ugg6LPYQmTJF,హిమబిందు - Himabindu (Indo-Western Fusion),Bobby,పేర్లతో ప్రేమ పాటలు - Vol. 1 (Love Songs with Names - Vol. 1),0,220804,2025-09-22,Romantic,Telugu,ప్రేమ పాటలు
1lTvxgInVXKh5P6GVWdiOp,Prema Ane,Unni Menon,Premikula Roju,52,400626,1999-12-31,Romantic,Telugu,ప్రేమ పాటలు
6HRxeBoSQwMxNZsljAmDyq,Prema Swaramulalo,A.R. Rahman,24 (Telugu) [Original Motion Picture Soundtrack],50,289266,2016-04-01,Romantic,Telugu,ప్రేమ పాటలు
4G0Hapv3voC6uQFuS7iZ2A,I Just Love You Baby,Lipsika Bhashyam,Prema Katha Chithram,54,233832,2021-02-10,Romantic,Telugu,ప్రేమ పాటలు
6vsPBbLGfeLraBanG4HJaR,Em Sandeham Ledu,Kalyani Malik,Oohalu Gusagusalade (Original Motion Picture Soundtrack),58,232914,2014-04-28,Romantic,Telugu,melody telugu
4SuPGTvtwdDq9UWXNj8iOd,Vaalu Kanuladaanaa,Unni Menon,Premikula Roju,59,349880,1999-12-31,Romantic,Telugu,melody telugu
3IWBFal1PnJ1TucEUYDOBj,Raagala Jolaala (Folk melody Telugu) Kaivalya,Karthik Kodakandla,Raagala Jolaala (Folk melody Telugu) Kaivalya,17,241200,2023-03-23,Romantic,Telugu,melody telugu
3T9E38cZuuyq4fcTZPsm9R,Devuni Prema Idhigo,JK CHRISTOPHER,Devuni Prema Idhigo,29,362443,2019-09-20,Romantic,Telugu,melody telugu
548VhmAhtRb8g4agXrqvCM,"Megham Karigena (From ""Thiru"")",Anudeep Dev,"Megham Karigena (From ""Thiru"")",46,290400,2022-08-19,Romantic,Telugu,melody telugu
4F0uq09fKad99msF2x3BQm,Mellaga,S.P. Charan,Varsham,63,319993,2003-12-17,Romantic,Telugu,melody telugu
0ljjmkJocnhXzP62JYNW8p,Evarevaro,Vishal Mishra,ANIMAL (TELUGU),64,250329,2023-11-24,Romantic,Telugu,melody telugu
1hoVKKpi8PAwaxSX27Jg2g,Motivational Song,Ramya NSK,Yashoda (Telugu),4,275000,2023-04-18,Motivated,Telugu,motivational telugu
6QEV1Dq61MCclYlqGh4wsn,KALAM NITHO NADAVADU,Hymath Mohammed,KALAM NITHO NADAVADU,32,240872,2020,Motivated,Telugu,motivational telugu
4GuAJZw4eFDZP4o6RPairO,"Motivational Song (From ""Yashoda "")(Telugu)",Mani Sharma,"Motivational Song (From ""Yashoda "")(Telugu)",6,275000,2023-02-02,Motivated,Telugu,motivational telugu
1CQ3YoI7olKi86YxzDUrpG,"Restart (From ""12th Fail"") (Telugu)",Shantanu Moitra,"Restart (From ""12th Fail"") (Telugu)",9,248000,2023-10-21,Motivated,Telugu,motivational telugu
3bWoRk0iBDVvVSB2Noc7r5,Spirit Of Jersey (Jersey),Kala Bhairava,Spirit Of Jersey (Jersey),53,267825,2019-03-07,Motivated,Telugu,motivational telugu
5PiqjLfRR3nLiHksO0YvEH,Chal Chalo Chalo,Raghu Dixit,Son Of Satyamurthy,54,308601,2015-03-15,Motivated,Telugu,inspirational tollywood
0kmEIbbAujegNwYpR0Was0,"Beast Mode (From ""Beast"")",Anirudh Ravichander,"Beast Mode (From ""Beast"")",52,220350,2022-04-20,Motivated,Telugu,inspirational tollywood
5TEGQL0qQbcLZ0D0JDUxlL,Dhruva Dhruva,Amit Mishra,Mega Power Star,47,207217,2019-03-25,Motivated,Telugu,inspirational tollywood
7cpIx6HUfvfDAB4gM06qEg,"Roar Of Kesari (From ""Bhagavanth Kesari"")",Thaman S,"Roar Of Kesari (From ""Bhagavanth Kesari"")",54,200236,2023-10-17,Motivated,Telugu,inspirational tollywood
0KWggKA4vdkh1LXrNz5AQq,Priyathama,S. P. Balasubrahmanyam,Prema,41,349908,1989-03-18,Motivated,Telugu,ప్రేరణ గీతాలు
1e103EJxwAUTNDZV8i0Gze,Prema Entha,S. P. Balasubrahmanyam,Abhinandana,42,248127,1987-09-19,Motivated,Telugu,ప్రేరణ గీతాలు
7medRp3JRdhxr1WdnNN3Hp,Antharyami,Annamayya Keerthana,Annamayya,44,251515,1997-01-01,Motivated,Telugu,ప్రేరణ గీతాలు
7pFULTeugPLjaEypdRdIfL,Naa Pere Yellamma,Singer Prabha,Naa Pere Yellamma,49,258560,2024-12-24,Motivated,Telugu,ప్రేరణ గీతాలు
41UGYEzYRQT00WDSZamEE0,Podagantimayya,Annamayya Keerthana,Annamayya,47,248212,1997-01-01,Motivated,Telugu,ప్రేరణ గీతాలు
7uNnWqZSF7LPfdGQFmADtg,Alara Chechalamaina,S.V. Anand Bhattar,Antharyami,44,272131,2006,Motivated,Telugu,ప్రేరణ గీతాలు
57WR7Mq0I4TNzAKRSs2PVj,Irumudini Ethukovali,Kapil Madduri,Ayyappa Telugu Devotional Song,44,270290,2022-09-16,Motivated,Telugu,ప్రేరణ గీతాలు
0UtamWoSO1E5UFcfrDNBli,Sir Osthara,Suchitra,Businessman,59,231416,2011-12-22,Motivated,Telugu,success telugu
5IBmzzS2HdaTdotjLZutfY,Businessman Theme,Mahesh Babu,Businessman,43,167240,2011-12-22,Motivated,Telugu,success telugu
1zHzHVjNlhj2PwRlngEKEo,"Wrath of Salaar (From ""Salaar Cease Fire"")",Ravi Basrur,"Wrath of Salaar (From ""Salaar Cease Fire"")",52,137999,2024-02-01,Motivated,Telugu,success telugu
7IoZooXmlXSEVsttiDrGmr,"Jaragandi (From ""Game Changer"") (Telugu)",Thaman S,"Jaragandi (From ""Game Changer"") (Telugu)",53,260432,2024-03-27,Motivated,Telugu,success telugu
3NdQpAhK5s42vu3do3KSBT,Ticket Eh Konakunda,Ram Miriyala,Tillu Square,56,189966,2023-07-26,Motivated,Telugu,success telugu
7vKddq80IImHdiz83ZU2zF,Monica,Anirudh Ravichander,Coolie (Original Motion Picture Soundtrack),63,188505,2025-08-12,Motivated,Telugu,success telugu
4CMs30Udn5tShfPyF7gYvD,RANU BOMBAI KI RANU,Ramu Rathod,RANU BOMBAI KI RANU,66,256665,2025-01-23,Party,Telugu,party telugu
4sJ9X27MSCue4d0t48MXwe,"Boss Party (From ""Waltair Veerayya"")",Devi Sri Prasad,"Boss Party (From ""Waltair Veerayya"")",52,200208,2022-11-23,Party,Telugu,party telugu
2Dc9yhbaatVBvX3yhkV9Od,Telugu Desam Party,Vandemataram Srinivas,Rowdy Darbar,21,307330,2014-08-31,Party,Telugu,party telugu
58DAnVD65xKeQW3ARTBolV,Guruvaram,Vijay Prakash,Kirrak Party,51,216171,2018-03-10,Party,Telugu,party telugu
1AEqas5WNUEEquskAuswn3,"Boom Boom - From ""Dude (Telugu)""",Sai Abhyankkar,"Boom Boom [From ""Dude (Telugu)""]",71,240032,2025-08-28,Party,Telugu,party telugu
0wEgK7RKkB1R6sR5Nrwh5g,Fevicol Se,Mamta Sharma,Dabangg 2,66,289865,2012-11-17,Party,Telugu,item songs
0hL7tvMKBLW30sige6ctu7,Chokra Jawaan,Amit Trivedi,Ishaqzaade,59,310151,2012-04-12,Party,Telugu,item songs
4D5QGtYC7TWDfQvFq4fTLy,Gup Chup Gup Chup,Ila Arun,Karan Arjun (Original Motion Picture Soundtrack),52,357906,1995-01-13,Party,Telugu,item songs
5xJD9iDQV4yDbagNGmJOKN,Main Aai Hoon Up Bihar Lootne,Sapna Awasthi,Shool,47,330053,1999-09-11,Party,Telugu,item songs
5jE2mbf6tsHwYIk0tiEix2,"Dilbar Ki Aankhon Ka (From ""Thamma"") [Feat. Nora Fatehi]",Sachin-Jigar,"Dilbar Ki Aankhon Ka (From ""Thamma"") [Feat. Nora Fatehi]",73,169090,2025-10-07,Party,Telugu,item songs
4LKEVThhhXSjN9zbFsdZmJ,Time To Party,David Simon,Attarrintiki Daaredi,50,269111,2013-07-19,Party,Telugu,పార్టీ పాటలు
4SFWsW3V0GDXnwPG5yt1Mf,O Pilaga Venkati,Singer Prabha,O Pilaga Venkati,57,226285,2024-07-10,Party,Telugu,పార్టీ పాటలు
5g0YfSCq2SREhA04XlVdal,Nalla Nagulamma - DJ Song,Akunuri Devaiah,Nalla Nagulamma (DJ Song),50,275942,2023-10-16,Party,Telugu,పార్టీ పాటలు
5dCgmYmRK5qXjg3Aaj8eqq,ORI MOGILAYYO - Part-2,Mukunda,ORI MOGILAYYO (Part-2),46,295572,2024-11-08,Party,Telugu,పార్టీ పాటలు
4G6t0449sCZ0kHsD3HDLea,Daripontothundu - DJ Song,Mamidi Mounika,Daripontothundu (DJ Song),54,182667,2025-07-21,Party,Telugu,పార్టీ పాటలు
5e8q9tRKfzMDJuGR7DtJB2,SENIGA CHENLA NILABADI CHETHULIYAVE,Jogula Venkatesh,SENIGA CHENLA NILABADI CHETHULIYAVE,53,307690,2024-07-10,Party,Telugu,పార్టీ పాటలు
3VXh3jYTW3lTxtXRnu2TKP,Lungi Dance,Yo Yo Honey Singh,Lungi Dance,62,275399,2013-08-06,Party,Telugu,dance tollywood
69cE5DQ6fnB9e83lpKqvau,Neethoney Dance,Hiphop Tamizha,Dhruva,46,194829,2016-11-09,Party,Telugu,dance tollywood
5Lz8es4EDdB8shnx0sWFwF,Instrumental,G Rajesh,20 - 20 Love Story,24,225032,2013-02-20,Focus,Telugu,instrumental telugu
2OH8Gp3m5bLRoqFpoxkFxp,blue - instrumental,yung kai,shades of blue,48,215903,2024-08-02,Focus,Telugu,instrumental telugu
4v7UeSSY2cGZZHClkgU0Vy,Roja - Instrumental,A.R. Rahman,Roja (Original Motion Picture Soundtrack),39,305440,1994-03-12,Focus,Telugu,instrumental telugu
5GwGpq7KklAb4HgKqcdPEN,Beat of Master - Instrumental,Anirudh Ravichander,Master (Telugu) [Original Motion Picture Soundtrack],35,75500,2021-01-08,Focus,Telugu,instrumental telugu
7wQR696XF4L91Zr9groP8v,Beat of Master - Instrumental,Anirudh Ravichander,Master (Original Motion Picture Soundtrack),47,75500,2020-03-16,Focus,Telugu,instrumental telugu
2oyUCi7lMSoVPxNZpnTdmp,Spyder On Mission,Instrumental,Spyder (Tamil) [Original Motion Picture Soundtrack],14,74197,2017-09-09,Focus,Telugu,instrumental telugu
3ya0ZDl0r97mdoh3YMGLgI,Spyder On Mission,Instrumental,Spyder (Telugu) [Original Motion Picture Soundtrack],25,74197,2017-09-09,Focus,Telugu,instrumental telugu
2U3155pXVjy5PoPMgahtTK,⁠Fall of the Hero - Instrumental,Shakthisree Gopalan,TEST - Telugu (Soundtrack from the Netflix Film),19,90235,2025-03-25,Focus,Telugu,instrumental telugu
2PJTuZY6PxT2EMqGoC3KGv,"Daaku The Intro (From ""Daaku Maharaaj"")",Thaman S,"Daaku The Intro (From ""Daaku Maharaaj"")",54,104750,2024-11-15,Focus,Telugu,bgm telugu
